,lines,name
700,he asked me again about you and the jew's wife walk walk walk what'd you say, casino 
701,he asked me again about you and the jew's wife go fuck yourself, casino 
702,you must have drunk too much what get out of here i got a marker comin', casino 
703,let's get out of here sue me you jew fuck, casino 
704,you should pay as fast as you collect you know he's here, casino 
705,so are we they're havin' a good time too, casino 
706,fuckin' jews stick together don't they mm, casino 
707,they want a fuckin' war i'm ready it's up to you, casino 
708,i do all the work somebody don't like it fuck him let 'em complain i'm the one who's here, casino 
709,yeah but they're complaining but hey what do they care as long as i keep sendin' money back, casino 
710,bosses i mean they're smokin' their di nobilis and they're eatin' a trippa italian american slang for 'tripe' and fuckin' suffritt' you know fried pigs guts while if i wanna talk private i gotta go to a fuckin' bus stop but he never talked, casino 
711,yeah thanks a lot to a tee like the time tony dogs, casino 
712,fine everything's goin' good nicky sends his warmest regards, casino 
713,i mean the cops knew but they didn't give a fuck i mean you know they all worked it out together remo, casino 
714,remo and the guys used to hang out and count their millions pleasure, casino 
715,this is nick stacy, casino 
716,and this is stacy hey shelly, casino 
717,hey this is shelly you walk past me, casino 
718,yeah i took care of everybody, casino 
719,give all the guys in your crew a piece of that every night on the couch, casino 
720,she asleep i actually turned my bedroom into a bank vault where i kept the choice stuff, casino 
721,what are you gonna have a fuckin' meeting here or are you gonna buy some diamonds whenever we got local merch we'd usually send it to palm spring or arizona la i had a couple of sand niggers out there you know arabs, casino 
722,this peter's a motherfucker what's takin' so long over there, casino 
723,sometimes i used to go along on a heist just for the fun of it but i didn't like the people i was rippin' off lookin' at me so i used to turn their fuckin' pictures around you go over there right now and you apologize you better hope he lets you back in, casino 
724,get up come here come here, casino 
725,get up you big fuckin' hick you come here come here get him up come here, casino 
726,you jag off smarten up, casino 
727,of course you call this guy and tell him i'm comin', casino 
728,ace saw vegas one way hold it hold it here, casino 
729,whoa whoa whoa 'cause you're a jag off i would have fuckin' made you lay ten, casino 
730,well how come i laid nine kill you you motherfucker you frankie do him a fuckin' favor, casino 
731,kill me you fuck kill me charlie m you make me pop your fuckin' eye out of your head to protect that piece of shit charlie m you dumb motherfucker, casino 
732,charlie m charlie m, casino 
733,ch charlie m oh god give me the fuckin' name, casino 
734,this motherfucker do you believe this two fuckin' days and nights fuck me fuck you, casino 
735,listen to me anthony i got your head in a fuckin' vise i'm gonna squash your fuckin' head like a grapefruit if you don't give me a name don't make me have to do this please come on don't make me be a bad guy come on your fuckin' head huh don't fuck around tony, casino 
736,my fuckin' head yeah i know that's why you had it ready you thought i was fuckin' layin' it, casino 
737,i'm sorry nicky i didn't mean anything by it maybe if i stick your fuckin' face through this window over here like you know you'll you'll get unconfused give me the fuckin' money, casino 
